,RAh,RAm,RAs,DECsign,DECd,DECm,DECs,Catalog,Type,RA/deg,DEC/deg,Divergence,Original
14985,189.0,0.0,39.59264061604699,+,50.0,2.0,22.57735539497105,LoMorph,FRI,189.01099795572668,50.03960482094305,['FRI'],FRI
14989,189.0,3.0,13.3635700813511,+,50.0,19.0,36.43594561486964,LoMorph,FRI,189.0537121028004,50.3267877626708,['FRI'],FRI
14990,189.0,4.0,3.863353618110068,+,48.0,53.0,50.78295861087952,LoMorph,FRI,189.06773982044948,48.89743971072525,['FRI'],FRI
14991,189.0,5.0,54.783718941428106,+,50.0,41.0,53.48615316787232,LoMorph,FRI,189.09855103303929,50.69819059810219,['FRI'],FRI
14993,189.0,6.0,39.53185505831925,+,50.0,53.0,30.17937408588523,LoMorph,FRI,189.1109810708496,50.89171649280164,['FRI'],FRI
14994,189.0,7.0,28.779155883050866,+,46.0,39.0,44.8630423640401,LoMorph,FRII,189.12466087663407,46.66246195621223,['FRII'],FRII
15002,189.0,11.0,54.579310905310194,+,47.0,37.0,23.69322411308474,LoMorph,FRI,189.19849425302925,47.62324811780919,['FRI'],FRI
15007,189.0,12.0,48.51067328799445,+,51.0,26.0,25.4411212433746,LoMorph,FRI,189.21347518702444,51.44040031145649,['FRI'],FRI
15009,189.0,16.0,4.2199951966745175,+,52.0,54.0,29.952160368217164,LoMorph,FRII,189.26783888755463,52.90832004454673,['FRII'],FRII
15011,189.0,16.0,50.97932469361922,+,46.0,49.0,32.19136114250091,LoMorph,FRI,189.28082759019267,46.82560871142847,['FRI'],FRI
15012,189.0,17.0,51.27320905652823,+,49.0,37.0,12.89307206111971,LoMorph,FRI,189.2975758914046,49.62024807557253,['FRI'],FRI
15015,189.0,18.0,42.426929207586,+,47.0,48.0,23.969391112869403,LoMorph,FRI,189.3117852581132,47.80665816419802,['FRI'],FRI
15024,189.0,23.0,54.065840263826885,+,51.0,27.0,20.887232053816547,LoMorph,FRI,189.3983516222955,51.45580200890384,['FRI'],FRI
15030,189.0,25.0,30.90367729216723,+,53.0,45.0,44.68853505217396,LoMorph,FRI,189.42525102147005,53.76241348195894,['FRI'],FRI
15031,189.0,25.0,39.114913478215385,+,47.0,39.0,6.969878294402179,LoMorph,FRI,189.42753192041064,47.651936077304,['FRI'],FRI
15032,189.0,26.0,20.780151216617924,+,47.0,45.0,35.714225512757025,LoMorph,FRI,189.43910559756017,47.75992061819799,['FRI'],FRI
15035,189.0,28.0,12.952134903703154,+,55.0,42.0,30.97663385549822,LoMorph,FRII,189.4702644819177,55.708604620515416,['FRII'],FRII
15037,189.0,29.0,14.42137770160116,+,51.0,22.0,29.06146842636474,LoMorph,FRI,189.4873392715837,51.3747392967851,['FRI'],FRI
15040,189.0,30.0,55.55021026584655,+,53.0,16.0,10.45451833048446,LoMorph,FRII,189.5154306139628,53.269570699536246,['FRII'],FRII
15043,189.0,35.0,33.07852834302594,+,53.0,56.0,54.101204164168735,LoMorph,FRII,189.59252181342865,53.94836144560116,['FRII'],FRII
15044,189.0,36.0,33.80437519193947,+,49.0,21.0,7.594021731991916,LoMorph,FRI,189.60939010422,49.35210945048111,['FRI'],FRI
15045,189.0,37.0,7.194307491606651,+,47.0,40.0,35.39179057811168,LoMorph,FRI,189.6186650854144,47.67649771960503,['FRI'],FRI
15047,189.0,37.0,31.53632134429245,+,50.0,41.0,53.94158127832839,LoMorph,FRI,189.62542675592897,50.69831710591065,['FRI'],FRI
15055,189.0,41.0,58.2812740849613,+,49.0,0.0,36.38293487553312,LoMorph,FRI,189.6995225761347,49.01010637079876,['FRI'],FRI
15060,189.0,46.0,36.165551995704845,+,48.0,56.0,45.72301305171834,LoMorph,FRI,189.7767126533321,48.946034170292144,['FRI'],FRI
15062,189.0,48.0,27.86262352265794,+,55.0,36.0,28.89548490005268,LoMorph,FRI,189.8077396176452,55.60802652358335,['FRI'],FRI
15064,189.0,48.0,51.23124930148151,+,53.0,14.0,15.660505350371636,LoMorph,FRII,189.8142309025837,53.23768347370844,['FRII'],FRII
15069,189.0,52.0,55.766273275201,+,50.0,7.0,12.396037551902168,LoMorph,FRI,189.882157298132,50.12011001043109,['FRI'],FRI
15070,189.0,53.0,43.41235788283029,+,50.0,12.0,18.7458069404488,LoMorph,FRI,189.8953923216341,50.20520716859457,['FRI'],FRI
15072,189.0,55.0,56.41781403916184,+,52.0,3.0,24.266348115601204,LoMorph,FRI,189.9323382816776,52.056740652254334,['FRI'],FRI
15077,190.0,3.0,11.797793427315357,+,53.0,34.0,38.97924330812316,LoMorph,FRII,190.0532771648409,53.577494234252256,['FRII'],FRII
15079,190.0,4.0,35.35637605346892,+,48.0,1.0,22.481735914794285,LoMorph,FRI,190.07648788223707,48.02291159330967,['FRI'],FRI
15082,190.0,6.0,14.724771861906447,+,51.0,31.0,52.110233156457184,LoMorph,FRI,190.10409021440609,51.53114173143235,['FRI'],FRI
15086,190.0,9.0,30.304712270001342,+,52.0,11.0,58.578306931382826,LoMorph,FRI,190.15841797563056,52.19960508525872,['FRI'],FRI
15090,190.0,14.0,47.62800134182953,+,47.0,58.0,45.163407946877214,LoMorph,FRI,190.2465633337061,47.97921205776302,['FRI'],FRI
15091,190.0,15.0,20.617251244641466,+,48.0,43.0,56.98663445502177,LoMorph,FRI,190.25572701423465,48.73249628734862,['FRI'],FRI
15092,190.0,15.0,32.96861532304547,+,50.0,8.0,31.77081411519225,LoMorph,FRII,190.25915794870085,50.14215855947644,['FRII'],FRII
15098,190.0,18.0,1.2893328673794713,+,49.0,55.0,57.63412731896551,LoMorph,FRI,190.30035814801872,49.93267614647749,['FRI'],FRI
15099,190.0,18.0,51.82241164820425,+,51.0,41.0,27.38268746821234,LoMorph,FRII,190.31439511434672,51.69093963540784,['FRII'],FRII
15103,190.0,25.0,4.893417788650822,+,49.0,34.0,9.9967309245136,LoMorph,FRII,190.4180259493857,49.56944353636792,['FRII'],FRII
15105,190.0,25.0,22.00550333857336,+,51.0,35.0,26.63173135327668,LoMorph,FRII,190.4227793064829,51.59073103648702,['FRII'],FRII
15106,190.0,25.0,27.504973062832505,+,52.0,36.0,36.612936031323216,LoMorph,FRI,190.4243069369619,52.6101702600087,['FRI'],FRI
15107,190.0,26.0,39.77960874668952,+,49.0,53.0,38.24097998425316,LoMorph,FRI,190.44438322465183,49.89395582777341,['FRI'],FRI
15113,190.0,29.0,48.73065280101855,+,55.0,56.0,13.953851469150322,LoMorph,FRII,190.4968696257781,55.93720940318588,['FRII'],FRII
15116,190.0,31.0,36.245257242037496,+,49.0,31.0,15.40320828704239,LoMorph,FRI,190.5267347936784,49.52094533563529,['FRI'],FRI
15122,190.0,37.0,23.17760070548502,+,50.0,47.0,59.16322827889246,LoMorph,FRI,190.62310488908489,50.7997675634108,['FRI'],FRI
15123,190.0,37.0,27.334493180778736,+,54.0,55.0,54.67781895111728,LoMorph,FRI,190.6242595814391,54.93185494970864,['FRI'],FRI
15125,190.0,40.0,27.31932974755864,+,46.0,44.0,14.230760931079658,LoMorph,FRI,190.67425536937432,46.737286322480855,['FRI'],FRI
15127,190.0,42.0,18.9968894405456,+,49.0,10.0,7.38203308467007,LoMorph,FRI,190.70527691373348,49.16871723141241,['FRI'],FRI
15129,190.0,42.0,58.11940864924054,+,55.0,28.0,29.414087480018907,LoMorph,FRI,190.7161442801804,55.47483724652223,['FRI'],FRI
15130,190.0,43.0,24.95969045393849,+,52.0,17.0,0.0925914657517523,LoMorph,FRII,190.72359991401493,52.28335905318493,['FRII'],FRII
15137,190.0,48.0,19.95366970915711,+,53.0,19.0,22.10703164169616,LoMorph,FRI,190.80554268603032,53.32280750878936,['FRI'],FRI
15138,190.0,50.0,32.989766950959165,+,46.0,35.0,15.267714094369468,LoMorph,FRI,190.8424971574864,46.58757436502621,['FRI'],FRI
15140,190.0,53.0,23.16742896951609,+,50.0,16.0,48.76100689490613,LoMorph,FRI,190.8897687302693,50.28021139080414,['FRI'],FRI
15148,190.0,57.0,49.09510345154786,+,48.0,25.0,59.36219269889591,LoMorph,FRI,190.9636375287365,48.43315616463858,['FRI'],FRI
15150,191.0,2.0,45.31430882120048,+,50.0,9.0,22.17131010708385,LoMorph,FRI,191.0459206413392,50.15615869725197,['FRI'],FRI
15151,191.0,3.0,46.091010286836536,+,50.0,24.0,18.67592053078852,LoMorph,FRII,191.062803058413,50.405187755703,['FRII'],FRII
15155,191.0,8.0,31.701998986518447,+,48.0,2.0,43.90005024550476,LoMorph,FRII,191.1421394441629,48.04552779173486,['FRII'],FRII
15162,191.0,13.0,37.37506957472306,+,54.0,37.0,15.254246465456164,LoMorph,FRI,191.22704863043745,54.62090395735152,['FRI'],FRI
15163,191.0,13.0,37.661159366912216,+,53.0,26.0,26.9625769522628,LoMorph,FRI,191.2271280998241,53.440822938042295,['FRI'],FRI
15169,191.0,16.0,4.450169064991769,+,53.0,41.0,12.909977597558395,LoMorph,FRI,191.26790282474028,53.68691943822154,['FRI'],FRI
15171,191.0,16.0,52.11320447715707,+,48.0,43.0,5.072350215941128,LoMorph,FRI,191.2811425567992,48.71807565283776,['FRI'],FRI
15173,191.0,18.0,11.90244148298916,+,47.0,34.0,57.16545206063927,LoMorph,FRI,191.30330623374527,47.58254595890573,['FRI'],FRI
15175,191.0,20.0,8.46763807184061,+,47.0,43.0,51.908124080572975,LoMorph,FRI,191.33568545502,47.73108559002238,['FRI'],FRI
15178,191.0,22.0,35.95417016468218,+,48.0,17.0,27.246008101922143,LoMorph,FRI,191.37665393615688,48.2909016689172,['FRI'],FRI
15179,191.0,24.0,1.219098157330336,+,51.0,25.0,29.35607172173889,LoMorph,FRII,191.40033863837704,51.424821131033816,['FRII'],FRII
15181,191.0,24.0,23.21316364305858,+,49.0,59.0,17.840389339733633,LoMorph,FRI,191.406448101012,49.988288997038815,['FRI'],FRI
15183,191.0,24.0,54.33859591157443,+,51.0,9.0,44.87426790030384,LoMorph,FRII,191.41509405441988,51.16246507441675,['FRII'],FRII
15185,191.0,25.0,24.8659033801232,+,47.0,1.0,31.82043615146256,LoMorph,FRI,191.42357386205003,47.02550567670874,['FRI'],FRI
15186,191.0,25.0,40.61593317674124,+,48.0,58.0,34.924570000610515,LoMorph,FRI,191.42794887032687,48.97636793611128,['FRI'],FRI
15190,191.0,27.0,11.886921478860586,+,53.0,40.0,51.29098074638705,LoMorph,FRI,191.45330192263305,53.68091416131844,['FRI'],FRI
15195,191.0,36.0,57.78164398190256,+,52.0,2.0,22.18505034109512,LoMorph,FRI,191.61605045666164,52.03949584731697,['FRI'],FRI
15196,191.0,37.0,10.413248242189184,+,48.0,15.0,26.77212211069389,LoMorph,FRI,191.61955923562283,48.257436700586304,['FRI'],FRI
15214,191.0,47.0,47.51018453890083,+,51.0,17.0,19.465540674623867,LoMorph,FRI,191.7965306068164,51.28874042796517,['FRI'],FRI
15219,191.0,52.0,19.600915161599914,+,52.0,5.0,51.4457950220816,LoMorph,FRI,191.87211136532267,52.09762383195058,['FRI'],FRI
15221,191.0,55.0,30.46018450166912,+,48.0,52.0,16.102029258799462,LoMorph,FRI,191.92512782902824,48.87113945257189,['FRI'],FRI
15227,192.0,1.0,50.6293539630542,+,53.0,52.0,56.173003553662966,LoMorph,FRI,192.03073037610085,53.882270278764906,['FRI'],FRI
15228,192.0,2.0,21.71969557811508,+,49.0,25.0,50.334259184356256,LoMorph,FRI,192.03936658210503,49.43064840532899,['FRI'],FRI
15229,192.0,2.0,24.27988562264317,+,51.0,8.0,8.362701206079919,LoMorph,FRI,192.0400777460063,51.13565630589058,['FRI'],FRI
15230,192.0,3.0,23.11151362268447,+,49.0,20.0,18.27817235710256,LoMorph,FRI,192.0564198648952,49.33841060343253,['FRI'],FRI
15232,192.0,5.0,1.8794236266558075,+,50.0,27.0,34.42569914597186,LoMorph,FRI,192.08385539545185,50.459562694207214,['FRI'],FRI
15237,192.0,8.0,32.649446025818634,+,51.0,28.0,6.470144285794959,LoMorph,FRI,192.1424026238961,51.46846392896828,['FRI'],FRI
15238,192.0,8.0,53.063790621076805,+,53.0,59.0,48.11508445405423,LoMorph,FRI,192.1480732751725,53.99669863457057,['FRI'],FRI
15240,192.0,9.0,40.80305120679441,+,56.0,27.0,14.950727688683967,LoMorph,FRI,192.1613341808908,56.45415297991352,['FRI'],FRI
15241,192.0,11.0,1.3235188221551653,+,48.0,27.0,54.544207857491074,LoMorph,FRI,192.1837009774506,48.4651511688493,['FRI'],FRI
15242,192.0,11.0,23.951972014665444,+,53.0,11.0,0.7460040162578707,LoMorph,FRI,192.18998665889296,53.18354055667118,['FRI'],FRI
15252,192.0,20.0,1.857476763871091,+,54.0,27.0,23.680929576095195,LoMorph,FRI,192.33384929910108,54.45657803599336,['FRI'],FRI
15255,192.0,23.0,37.07834919754987,+,54.0,46.0,36.41297572510723,LoMorph,FRI,192.3936328747771,54.77678138214586,['FRI'],FRI
15260,192.0,25.0,42.13480174220194,+,49.0,28.0,56.223128383983294,LoMorph,FRI,192.42837077826167,49.48228420232888,['FRI'],FRI
15263,192.0,29.0,7.395479937324579,+,50.0,33.0,1.3104157050503318,LoMorph,FRI,192.48538763331592,50.550364004362514,['FRI'],FRI
15265,192.0,29.0,55.25237670571869,+,56.0,16.0,56.12299986890662,LoMorph,FRII,192.4986812157516,56.28225638885248,['FRII'],FRII
15268,192.0,35.0,2.540051283426692,+,54.0,22.0,43.964227432265375,LoMorph,FRII,192.58403890313429,54.37887895206452,['FRII'],FRII
15273,192.0,45.0,3.562238772042292,+,53.0,9.0,40.443442456694925,LoMorph,FRI,192.75098951077,53.1612342895713,['FRI'],FRI
15277,192.0,47.0,25.59878133426309,+,50.0,22.0,15.55390227364228,LoMorph,FRI,192.79044410592616,50.37098719507601,['FRI'],FRI
15280,192.0,49.0,27.840311689531063,+,50.0,18.0,45.3897961946052,LoMorph,FRI,192.82440008658045,50.31260827672072,['FRI'],FRI
15282,192.0,52.0,8.013079439256217,+,52.0,8.0,23.231686011059764,LoMorph,FRII,192.8688925220665,52.13978657944752,['FRII'],FRII
15285,192.0,54.0,0.1050109635548324,+,49.0,0.0,53.39947090377848,LoMorph,FRII,192.9000291697121,49.01483318636216,['FRII'],FRII
15290,192.0,57.0,45.681699775382185,+,49.0,18.0,53.82267630810816,LoMorph,FRII,192.96268936104872,49.31495074341892,['FRII'],FRII
15291,192.0,58.0,59.17915632537188,+,54.0,37.0,3.127788606524291,LoMorph,FRII,192.9831053212015,54.617535496835146,['FRII'],FRII
15293,193.0,0.0,13.642364543795791,+,54.0,53.0,32.75402275780948,LoMorph,FRI,193.0037895457066,54.89243167298828,['FRI'],FRI
15295,193.0,1.0,46.83120238512629,+,52.0,56.0,55.72918573347124,LoMorph,FRI,193.02967533399587,52.94881366270374,['FRI'],FRI
15296,193.0,3.0,11.423556009249296,+,53.0,11.0,46.83124499842904,LoMorph,FRII,193.05317321000257,53.19634201249957,['FRII'],FRII
15298,193.0,6.0,30.52613284987956,+,50.0,21.0,19.04935525532437,LoMorph,FRI,193.1084794813472,50.35529148757092,['FRI'],FRI
15302,193.0,10.0,9.177517354783047,+,52.0,33.0,41.892599605223495,LoMorph,FRI,193.169215977043,52.56163683322367,['FRI'],FRI
15307,193.0,14.0,33.95184709412206,+,50.0,52.0,32.06166072729559,LoMorph,FRI,193.2427644019706,50.87557268353536,['FRI'],FRI
15311,193.0,16.0,9.777495029370584,+,49.0,52.0,47.72100914296857,LoMorph,FRI,193.26938263750816,49.87992250253971,['FRI'],FRI
15312,193.0,16.0,39.06516677287982,+,53.0,12.0,12.382602139333017,LoMorph,FRI,193.27751810188136,53.20343961170537,['FRI'],FRI
15315,193.0,18.0,23.65382021517462,+,48.0,42.0,35.58958751218768,LoMorph,FRII,193.30657050561533,48.70988599653116,['FRII'],FRII
15316,193.0,20.0,24.687696732826225,+,55.0,21.0,14.344799325808708,LoMorph,FRI,193.34019102687023,55.35398466647939,['FRI'],FRI
15317,193.0,21.0,35.85652493275347,+,50.0,54.0,29.47495169901572,LoMorph,FRI,193.35996014581465,50.90818748658306,['FRI'],FRI
15322,193.0,27.0,26.35048944899154,+,51.0,27.0,41.51787622429197,LoMorph,FRI,193.4573195804025,51.46153274339564,['FRI'],FRI
15326,193.0,28.0,52.79514884545733,+,51.0,48.0,28.96597139373512,LoMorph,FRI,193.4813319857904,51.808046103164926,['FRI'],FRI
15328,193.0,29.0,44.8760459218056,+,52.0,33.0,26.010055421532456,LoMorph,FRI,193.4957989016449,52.55722501539487,['FRI'],FRI
15334,193.0,37.0,30.04566994201696,+,49.0,28.0,1.928017427074451,LoMorph,FRI,193.625012686095,49.46720222706308,['FRI'],FRI
15335,193.0,39.0,11.040346363299705,+,51.0,17.0,37.46670387782444,LoMorph,FRI,193.6530667628787,51.29374075107717,['FRI'],FRI
15341,193.0,49.0,8.175542451474485,+,49.0,12.0,14.335380913319112,LoMorph,FRI,193.81893765068097,49.2039820502537,['FRI'],FRI
15345,193.0,51.0,14.1211921907734,+,54.0,49.0,42.71448763490525,LoMorph,FRII,193.85392255338635,54.82853180212081,['FRII'],FRII
15346,193.0,51.0,24.245486139866443,+,53.0,0.0,17.346268357007943,LoMorph,FRII,193.85673485726107,53.00481840787695,['FRII'],FRII
15353,193.0,56.0,14.756018719176607,+,55.0,37.0,48.67396234099772,LoMorph,FRI,193.937432227422,55.63018721176139,['FRI'],FRI
15361,194.0,6.0,9.48417804935616,+,55.0,28.0,23.74468851147753,LoMorph,FRII,194.1026344939026,55.47326241347541,['FRII'],FRII
15368,194.0,12.0,3.2278658049267506,+,53.0,12.0,10.887034068385333,LoMorph,FRI,194.20089662939023,53.20302417613011,['FRI'],FRI
15369,194.0,12.0,40.44601579573055,+,55.0,8.0,17.76191948342614,LoMorph,FRI,194.2112350043877,55.13826719985651,['FRI'],FRI
15372,194.0,18.0,14.86132889601322,+,53.0,6.0,13.666664538137638,LoMorph,FRI,194.3041281469156,53.10379629570504,['FRI'],FRI
15375,194.0,18.0,55.900576617473234,+,51.0,18.0,7.429753176508029,LoMorph,FRII,194.3155279379493,51.30206382032681,['FRII'],FRII
15379,194.0,24.0,41.93679853538925,+,53.0,34.0,29.7076446691284,LoMorph,FRI,194.41164911070427,53.57491879018587,['FRI'],FRI
15382,194.0,26.0,14.541831912006272,+,50.0,10.0,16.768366433845472,LoMorph,FRI,194.43737273108667,50.17132454623162,['FRI'],FRI
15384,194.0,26.0,42.10903838305967,+,48.0,54.0,51.987849501450114,LoMorph,FRI,194.4450302884397,48.91444106930596,['FRI'],FRI
15385,194.0,27.0,11.80056907820017,+,52.0,51.0,54.46508583025832,LoMorph,FRII,194.45327793585503,52.865129190508405,['FRII'],FRII
15387,194.0,28.0,54.97303898034261,+,54.0,11.0,55.10708292260574,LoMorph,FRI,194.48193695527232,54.19864085636739,['FRI'],FRI
15388,194.0,29.0,14.18136411138903,+,55.0,18.0,26.682033687255284,LoMorph,FRII,194.48727260114205,55.30741167602424,['FRII'],FRII
15389,194.0,29.0,16.849347618469892,+,55.0,42.0,24.166331107697943,LoMorph,FRI,194.4880137076718,55.70671286975214,['FRI'],FRI
15392,194.0,30.0,36.46775950078336,+,52.0,51.0,44.99482008773384,LoMorph,FRII,194.51012993319463,52.86249856113548,['FRII'],FRII
15393,194.0,31.0,16.553580842426072,+,54.0,17.0,4.459937328191472,LoMorph,FRII,194.5212648835673,54.28457220481339,['FRII'],FRII
15396,194.0,32.0,48.93730618039626,+,49.0,23.0,21.030317443255058,LoMorph,FRII,194.54692702949453,49.38917508817868,['FRII'],FRII
15397,194.0,33.0,22.46246839772084,+,50.0,9.0,9.6391208656064,LoMorph,FRI,194.5562395745549,50.15267753357378,['FRI'],FRI
15399,194.0,35.0,54.74190478701075,+,48.0,30.0,48.14767435178169,LoMorph,FRI,194.5985394179964,48.513374353986606,['FRI'],FRI
15400,194.0,36.0,17.614978749318198,+,51.0,42.0,24.82407474512229,LoMorph,FRII,194.6048930496526,51.70689557631809,['FRII'],FRII
15402,194.0,38.0,34.643906260596395,+,51.0,36.0,17.57099581564546,LoMorph,FRI,194.642956640628,51.60488083217101,['FRI'],FRI
15403,194.0,38.0,57.05962211918177,+,49.0,10.0,0.8756775425524665,LoMorph,FRII,194.64918322836644,49.16690991042849,['FRII'],FRII
15405,194.0,40.0,7.605319342530947,+,53.0,49.0,35.52527025288214,LoMorph,FRI,194.66877925537293,53.82653479729247,['FRI'],FRI
15408,194.0,43.0,8.769368446207864,+,55.0,55.0,27.30791965950345,LoMorph,FRI,194.71910260234617,55.92425219990542,['FRI'],FRI
15409,194.0,44.0,11.782656365855928,+,53.0,10.0,29.02937109253969,LoMorph,FRI,194.73660629343496,53.17473038085904,['FRI'],FRI
15413,194.0,47.0,51.874221257098725,+,48.0,41.0,32.212407152749165,LoMorph,FRII,194.79774283923808,48.6922812242091,['FRII'],FRII
15414,194.0,52.0,23.495463348392605,+,49.0,6.0,6.892802029681775,LoMorph,FRI,194.87319318426344,49.10191466723047,['FRI'],FRI
15419,194.0,54.0,53.08289947872481,+,53.0,20.0,28.807096716576552,LoMorph,FRI,194.9147452498552,53.34133530464349,['FRI'],FRI
15422,194.0,57.0,36.53136024075138,+,53.0,7.0,18.348004170796912,LoMorph,FRII,194.96014760006688,53.12176333449189,['FRII'],FRII
15423,194.0,58.0,29.208293395192868,+,50.0,53.0,2.6192329368296896,LoMorph,FRI,194.97478008149864,50.88406089803801,['FRI'],FRI
15426,194.0,59.0,48.05300197785755,+,56.0,7.0,35.08562561514623,LoMorph,FRI,194.9966813894383,56.12641267378199,['FRI'],FRI
15427,195.0,0.0,2.5873627465557547,+,52.0,39.0,52.12888065825098,LoMorph,FRI,195.00071871187404,52.66448024462729,['FRI'],FRI
15429,195.0,1.0,22.446416810353185,+,55.0,13.0,15.1401683869193,LoMorph,FRI,195.0229017824473,55.22087226899637,['FRI'],FRI
15430,195.0,2.0,20.420616082030847,+,51.0,13.0,37.35785886465635,LoMorph,FRI,195.03900572668945,51.22704384968463,['FRI'],FRI
15436,195.0,4.0,31.36810411494708,+,54.0,50.0,48.26015821774945,LoMorph,FRII,195.0753800289208,54.84673893283826,['FRII'],FRII
15448,195.0,7.0,59.94609058411015,+,49.0,19.0,21.689244474837324,LoMorph,FRI,195.1333183584956,49.322691456798566,['FRI'],FRI
15456,195.0,14.0,1.218085207947297,+,49.0,50.0,56.59267325254689,LoMorph,FRI,195.2336716903356,49.84905352034793,['FRI'],FRI
15457,195.0,14.0,23.617774098952395,+,54.0,26.0,54.638443560588144,LoMorph,FRI,195.2398938261386,54.44851067876683,['FRI'],FRI
15459,195.0,15.0,37.29721906552186,+,56.0,10.0,3.6469396419931854,LoMorph,FRI,195.2603603386293,56.16767970545611,['FRI'],FRI
15464,195.0,17.0,58.87127183170151,+,50.0,42.0,11.586395318743143,LoMorph,FRI,195.2996864643977,50.703218443144095,['FRI'],FRI
15465,195.0,18.0,10.726188835833456,+,50.0,19.0,5.143161292091349,LoMorph,FRI,195.30297949689884,50.31809532258114,['FRI'],FRI
15466,195.0,18.0,13.893292992595434,+,55.0,4.0,10.58537911914982,LoMorph,FRI,195.3038592480535,55.06960704975532,['FRI'],FRI
15475,195.0,24.0,33.43188407007801,+,55.0,19.0,18.469468413221648,LoMorph,FRI,195.4092866344639,55.32179707455923,['FRI'],FRI
15477,195.0,25.0,0.2450255107078192,+,54.0,8.0,25.94899481434652,LoMorph,FRII,195.41673472930853,54.14054138744843,['FRII'],FRII
15480,195.0,26.0,58.99665936700785,+,50.0,31.0,34.70889967486755,LoMorph,FRII,195.4497212942686,50.52630802768746,['FRII'],FRII
15482,195.0,27.0,12.306898967704,+,54.0,47.0,23.972989664064244,LoMorph,FRI,195.45341858304656,54.78999249712891,['FRI'],FRI
15483,195.0,28.0,13.914185454082144,+,55.0,55.0,57.42604984335742,LoMorph,FRI,195.4705317181817,55.93261834717871,['FRI'],FRI
15485,195.0,29.0,45.53660086239461,+,53.0,45.0,48.80050176958264,LoMorph,FRI,195.49598238912844,53.763555694936,['FRI'],FRI
15489,195.0,37.0,49.42178188468233,+,47.0,27.0,55.531323018685725,LoMorph,FRI,195.6303949394124,47.46542536750519,['FRI'],FRI
